Full_CD8_V7_1	Full_CD8_V7_2	Full_CD8_V7_3	Full_CD8_V7_4	Full_CD8_wtIL2_1	Full_CD8_wtIL2_2	Full_CD8_wtIL2_3	Full_CD8_wtIL2_4	Full_CD8_control_1	Full_CD8_control_2	Full_CD8_control_3	Full_CD8_control_4	Full_CD8_Mb_wtIL2_1	Full_CD8_Mb_wtIL2_2	Full_CD8_Mb_wtIL2_3	Full_CD8_Mb_wtIL2_4
ERCC8	397.251263239093	858.138263528848	403.261767692228	218.109654764154	390.319408507405	413.26447842067	524.410433942926	560.470889052249	401.519107116495	137.151571275999	204.006706902194	304.487007885358	311.398007359432	421.072337692988	330.246031079045	355.756632547181
NDUFAF2	99.3128158097732	237.553296127084	266.9130142717	214.766978062788	230.834058794702	189.829177999824	268.998098240154	367.776646235764	281.817401473784	215.827666426572	140.090442507945	207.086264728947	162.740667162718	217.353530504381	143.780584959584	209.672991163073
SMIM15	1528.38554200755	879.31549535413	938.740508398301	2946.56951225444	2950.478969685	782.931825051906	784.351357158159	2334.08671540613	765.336889621113	880.321713306411	785.382043310164	582.649490593308	2128.147185974	973.679653255786	2826.93598032516	2378.5854079483
ZSWIM6	1671.55076999306	931.79820031244	905.686265144839	539.842287270665	1653.6112575475	239.784224841883	283.489578280028	453.763862116238	264.851805398439	452.919142353298	653.171688193292	312.384365438581	1591.4159471585	618.374804497703	272.584025652545	439.969555227432
KIF2A	21072.3738272737	13639.9787939017	7884.26337203185	6262.50480000985	32318.167225554	8169.01256904506	9232.88422040447	7651.82622280945	6952.12425843021	5207.50694658792	4265.75397436691	5238.58051030429	36929.6129330783	7541.60607871842	5750.47454117005	7271.52807877837
DIMT1	3843.53494952109	2980.46519210609	1724.60514174934	4313.72428311327	6534.70235533364	1832.89608231409	2112.13321581158	4334.58447281813	1808.72104825482	1937.13304546411	1217.91128455344	1160.03407615113	6240.4786600473	1451.69701185583	3645.43691449613	3310.94276619393
IPO11	1912.73903695966	1090.16706439716	1197.38996185664	950.991521538726	3308.62150939072	1447.78808484076	1599.49710940105	677.537821516027	1075.43028455381	846.299618106163	1227.54250247586	1022.26906105603	935.758836185629	701.787229488314	1249.09383183639	892.828843518167
LRRC70	0	60.7694478464635	1.65271216267306	0	0	67.212244842043	4.5285875124605	0	0	0	0	57.9139553902987	0	19.2490211516795	5.99085770664935	12.0304175257501
HTR1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.859315537553577
RNF180	0	0	0	0	0	0	1.8114350049842	1.0359905527768	0	0	0.875565265674653	0	248.805443066079	0	0.748857213331169	0
RGS7BP	0	0	0	0	2.79798859145093	0	0	0	0	0	0	0	0	0	0	0
SHISAL2B	0	0	0	0	1.39899429572546	0	0	0	0	0	0.875565265674653	0	0	0	0	0
SREK1IP1	2085.56913200524	2007.23327735288	1635.358684965	1134.83874011387	1912.42520225671	1357.86900052506	1156.60125068241	1779.83176967054	1349.70742110521	1060.00090358272	865.934047752232	1422.40184375264	2774.41541230288	1225.52101332359	810.263504824325	1380.06075331105
CWC27	3522.3805191752	2605.72026371957	1730.3896343187	1441.52932746424	3182.71202277543	2405.1084370504	1863.96662012874	1678.30469549842	2302.60840067042	1908.4269026389	1657.44504792212	1239.88513585594	2196.99900669669	1468.53990536355	1316.49098103619	1088.75278608038
ADAMTS6	199.915408448245	0	176.013845324681	16.7133835068317	75.5456919691751	26.3399337894493	157.594845433626	4.1439622111072	14.1379967294541	174.36323790127	20.138001110517	33.3443985580508	164.305481270052	91.4328504704774	54.6665765731753	36.0912525772503
CENPK	6468.23079592224	5744.55431991039	3692.15897141163	2572.1897217014	11793.5219129657	4369.70418831174	4772.22552063088	6040.86091324152	5110.41455113999	3282.0689963489	4170.31736040837	4270.71546794824	14153.7436008345	3923.59214475066	2653.20110683233	3575.61195176044
PPWD1	4309.1443846812	4269.51408581896	2277.43736016348	1859.36391513503	2817.57451159109	2772.95923652375	3325.79466915099	1647.22497891511	4386.54911859195	2334.766283117	2455.9605702174	2668.42936881664	3794.67421028453	2351.58875069684	1781.53131051485	2298.66906295582
TRIM23	414.018362012171	1333.24485578302	642.905031279822	429.533956125576	1162.56425974786	806.546938104516	753.556962073428	685.825745938242	986.832171715893	771.876284855621	1210.03119716237	886.259014306087	992.092144049646	636.821783101396	657.496633304766	433.954346464557
TRAPPC13	3842.24517269239	3160.9320372259	1840.29499313646	1395.56752282045	9044.49812186513	1837.43745020882	2365.73411650937	2621.0560985253	2203.64242356424	1711.73666476247	2083.84533230568	1620.71326675578	11667.253984281	2146.26585841226	1518.68242863561	1894.79076030564
SHLD3	910.582441061037	766.984091759153	237.164195343585	271.592481986016	1011.47287580951	300.6385546313	291.641035802456	782.172867346484	313.86352739388	234.965094976711	218.891316418663	221.126011490231	1500.65672893314	293.547572563112	196.949447106097	357.475263622288
SGTB	361.137512035539	555.211773506325	218.984361554181	227.302015692912	574.986655543166	264.307611473439	441.990141216145	282.825420908066	232.805679478344	331.715428202416	54.2850464718285	265.877704291826	1098.49950334835	247.831147327873	369.186606172266	510.433429306825
NLN	367.58639617903	273.462515309086	198.325459520768	81.8955791834755	700.896142158458	372.392167368076	256.318053205265	393.676410055184	106.506242028554	219.017237851595	157.601747821438	165.844508617674	514.823841312829	392.198805965469	196.949447106097	64.4486653165183
ERBIN	6185.7696704373	3850.57319536228	2374.94737776119	2125.10671289366	11350.0407212207	2529.54191736608	3149.17975616503	1841.99120283715	2725.80576943874	2015.80914061468	2097.85437655647	2299.00853216034	12374.5499607959	2430.18892039953	2402.33394036639	2144.85158173373
SREK1	9264.46696054027	7028.07871836448	4349.11205607417	3569.14304788392	14550.9396698406	3361.5205156811	3363.83480425566	2781.63463420571	5329.08223388888	4968.28908971118	3787.69533930855	3795.11904640973	15954.8446383757	4008.60865483725	3279.99459439052	3119.31540131949
MAST4	1429.07272619777	948.371686088748	1031.29238950799	501.401505204952	2263.5727704838	610.359845052066	653.022319296805	900.275790363039	776.647287004676	338.094571052462	543.72602998396	660.745581952954	2398.86002654276	1085.96560997392	622.300344278201	1003.68054786258
CD180	2.57955365739671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIK3R1	2054.61448811648	1399.53879888825	805.697179303119	579.11873851172	2255.17880470945	960.045172946479	1209.13286582695	655.782019907714	1371.38568275704	1126.98190350821	1090.95432103062	1027.53396609151	4336.09989142204	1122.8595671813	682.957778558026	683.155852355094
SLC30A5	1243.34486286521	815.783799878282	470.196610280487	572.433385108987	1547.28769107236	576.753722631045	574.224896579992	894.059847046378	628.669587903057	878.195332356395	255.665057576999	482.616294919156	1621.14741519785	526.139911479239	503.232047358545	327.399219807913
CCNB1	888.656234973165	4560.47083611414	6323.27673438714	4865.26593883872	2284.55768491968	6492.33954230977	9651.32570655582	6068.83265816649	7967.23242360501	3757.31513867736	7223.41344181589	3247.56892271963	841.869989745599	6834.2045513942	4484.90585064037	5954.19735970874
CENPH	227.00072185091	336.994210784934	323.105227802584	610.8741671747	414.102311534737	415.081025578563	345.984085951982	840.188338301985	411.886971384762	677.252332579932	272.300797624817	233.410789906355	142.398083767378	325.629274482578	916.601229117351	263.809870028948
KGD4	1832.77287358036	1181.32123616686	1474.21924910437	1685.54472666398	2858.14534616712	1765.68383747205	1331.40472866339	2883.16170837783	1467.52406051733	1373.64209371	1484.95869058421	1226.72287326724	3769.63718456719	1223.91692822762	1267.81526216967	1394.66911744946
CDK7	4661.25345891585	4377.24174336496	2184.88547905379	1993.90665236503	1108.00348221457	2295.20733399787	2364.82839900687	2870.72982174451	2354.44772201175	1618.17590296178	1326.4813774971	2076.12755232495	1891.8602557666	2334.74585718912	1786.77331100817	2067.51318335391
CCDC125	238.608713309195	346.201702882883	205.762664252796	112.815338671114	253.217967526309	393.282459683846	374.061328529238	472.411692066221	132.897169256868	212.638095001549	239.904882794855	243.063115804739	173.694365914055	151.586041569476	118.319439706325	127.178699557929
AK6	3304.40823512518	3177.5055230022	2762.50837990803	2395.86352570433	4681.0349134974	2970.05460315514	2895.57885546725	4635.0217331234	2749.36909732117	1950.95452163921	1998.91550153523	2209.50514655715	4789.89598254885	2289.02943195388	2135.74077242049	2325.30784461998
TAF9	7666.43346978301	7553.82651715737	6398.47513778877	5202.04061650138	10433.6994575205	5978.25669662604	5721.4174632426	7679.79796773442	5823.91211941978	5621.08804136594	4282.38971441473	4155.76504134022	14767.1507309093	4251.6275468772	4166.64153497462	4647.17842708975
RAD17	1349.10656281848	959.420676606287	1985.73366345169	1446.54334251629	2355.90639400168	1924.63171378769	2464.45732428101	1050.49442051568	2646.6329877538	1755.32747423778	1372.01077131218	2087.5348465685	2960.6282910756	1819.03249883371	1818.22531396808	2082.98086302987
MARVELD2	0	20.2564826154878	0	0	0	59.9460562104708	3.6228700099684	5.179952763884	0	5.31595237503871	0	0	6.25925642933531	38.4980423033589	11.9817154132987	0
OCLN	6.44888414349176	1.8414984195898	0	0	2.79798859145093	2.72482073683958	5.4343050149526	2.0719811055536	0	2.12638095001549	6.12895685972257	0	0	1.60408509597329	0	0
GTF2H2C	241.188266966592	185.99134037857	174.361133162008	143.735098158753	337.157625269837	122.616933157781	204.692155563215	107.743017488787	166.828361407558	127.582857000929	154.975052024414	48.2616294919156	370.860943438117	173.241190365115	100.346866586377	120.304175257501
SERF1B	1.28977682869835	2.7622476293847	13.2216973013845	2.50700752602476	6.99497147862732	1.81654715789305	4.5285875124605	6.2159433166608	2.82759934589081	0	4.37782632837327	10.5298100709634	3.12962821466765	4.81225528791987	3.74428606665584	9.45247091308935
SMN2	12.8977682869835	6.44524446856431	13.2216973013845	39.2764512410546	8.39396577435279	15.440650842091	9.96289252741311	13.4678771860984	5.65519869178162	10.6319047500774	10.5067831880958	13.1622625887043	4.69444232200148	20.8531062476528	29.2054313199156	24.0608350515002
SERF1A	3.86933048609506	0.920749209794901	8.26356081336532	2.50700752602476	0	5.44964147367916	4.5285875124605	2.0719811055536	2.82759934589081	0	6.12895685972257	4.38742086290142	0	3.20817019194658	6.73971491998052	4.29657768776789
SMN1	626.831538747399	348.963950512268	1457.69212747764	1925.38177998702	630.946427372184	789.289740104532	328.775453404633	1106.43791036562	315.748593624474	679.378713529948	875.565265674653	999.454472568943	337.999847184107	1251.18637485917	1603.30329374203	1573.4067492606
NAIP	12.8977682869835	21.1772318252827	8.26356081336532	7.52102257807428	18.186925844431	9.08273578946527	6.34002251744471	3.1079716583304	14.1379967294541	8.50552380006194	55.1606117375032	9.65232589838312	3.12962821466765	22.457191343626	2.99542885332467	9.45247091308935
GTF2H2	403.700147382584	243.998540595649	247.080468319623	188.025564451857	489.648003503913	244.325592736616	274.432403255107	277.645468144182	196.98942109706	178.615999801301	160.228443618462	148.294825166068	489.786815595488	243.82093458794	204.438019239409	193.345995949555
BDP1	4889.54395759545	4589.93481082758	2377.4264460052	1869.39194523913	7688.87264930715	2272.50049452421	2635.63793225201	2170.4002080674	1720.12293541691	1975.40790256439	2378.03526157236	1317.98122721559	6988.45980335287	1679.47709548403	1354.68269891608	2134.53979528309
MCCC2	972.491728838558	1289.96964292266	593.32366639963	634.272904084264	1519.30780515785	772.032542104548	735.442612023586	1423.45101951532	907.659390030951	1071.6959988078	699.576647274048	774.818524388391	1153.26799710503	695.370889104421	951.797518143916	806.037974225256
CARTPT	0	0	0	0	0	0	0	2.0719811055536	0	0	0	0	0	0	0	0
MAP1B	150.903888957707	23.9394794546674	45.4495844735093	95.2662859889409	407.10734005611	82.6528956841339	148.537670408705	63.1954237193848	87.6555797226152	149.909856976092	68.294090722623	62.3013762532001	233.15730199274	2.40612764395993	30.7031457465779	3.43726215021431
MRPS27	406.279701039981	3092.79659570107	1622.13698766361	1414.78791385331	765.249879761829	1805.6478749457	1974.46415543278	616.414378902196	1752.16906133701	1996.67171206454	1381.6419892346	1392.56738188491	259.759141817415	1258.40475779104	1291.02983578293	1371.46759793551
PTCD2	831.906054510437	866.425006417002	290.050984549123	317.554286629803	775.042839831907	406.906563368044	520.787563932958	461.015795985676	583.427998368804	435.908094753174	218.891316418663	354.503605722435	347.38873182811	229.38416872418	305.533743039117	360.053210234949
ZNF366	0	0	0	8.35669175341587	5.59597718290186	0	7.24574001993681	0	0	0	0	0	1.56481410733383	0	0	0
TNPO1	4329.78081394037	2742.91189597901	1963.4220492556	1784.15368935429	10349.759799777	2324.27208852416	2357.58265898694	1169.63333408501	2141.43523795464	1892.47904551378	1655.69391739077	1156.52413946081	8681.58866748807	2131.02705000051	1595.06586439539	1932.600643958
FCHO2	495.274302220167	162.972610133697	204.109952090123	17.5490526821733	4.19698288717639	261.5827907366	151.254822916181	168.866460102618	131.954636141571	45.7171904253329	38.5248716896848	277.28499853537	1625.84185751985	240.612764395993	49.4245760798571	57.5741410160897
TMEM171	0	0	0	0.835669175341587	0	0	0	0	0	0	0	0	0	0	0	0
TMEM174	0	0	0	0	6.99497147862732	0	0	0	0	0	3.50226106269861	0	0	0	0	0
FOXD1	0	0	0	0	2.79798859145093	0	0	0	0	0	0	0	0	0	0	0
BTF3	3898.99535315512	6893.64933373442	9805.54126113929	8149.44579793115	5935.93279676315	10337.9698755694	10242.7592356832	14815.700895261	10698.6933917355	10477.7421312013	8005.29322406336	8057.05967263216	4523.87758430209	7850.39245969327	6348.06259740832	6644.22773636426
ANKRA2	390.802379095601	358.171442610217	537.957808950082	465.467730665264	1060.4376761599	418.714119894349	222.806505613057	439.259994377363	449.588295996639	540.100761303933	879.943092003027	807.285438773861	1201.77723443238	581.480847290317	474.02661603863	633.315551176987
UTP15	4845.69154541971	4877.20856428359	2033.66231616921	2100.03663763341	3691.9459464195	2075.40512789281	2689.07526489905	1062.926307149	2299.78080132453	1356.63104610988	1318.60129010603	1299.5540595914	7148.07084230092	2015.53292309044	1595.81472160872	1799.40673563719
ARHGEF28	0	1.8414984195898	0.826356081336532	0	11.1919543658037	0	2.7171525074763	2.0719811055536	0	0	12.2579137194451	0	1.56481410733383	0	0	0
ENC1	272.142910855352	291.877499504984	686.701903590658	185.518556925832	538.612803854304	146.232046210391	308.849668349806	42.4756126638488	98.0234439908815	262.608047326912	175.113053134931	387.848004280485	270.712840568752	2.40612764395993	87.6162939597467	54.1368788658754
HEXB	733.883015529363	426.306884135039	395.824562960199	226.46634651757	1364.01943833233	338.786044947055	318.812560877219	569.79480402724	367.587914965806	388.064523377826	172.486357337907	71.9537021515833	522.647911849498	448.341784324534	319.013172879078	220.844093151269
GFM2	905.423333746244	532.193043261453	1306.46896459306	984.418288552389	1259.09486615292	1545.88163136699	1468.1680715397	1057.74635438511	1224.35051677072	1249.2488081341	1674.95635323561	1432.05416965102	852.823688496936	1337.80697004172	1256.5824039697	1435.91626325203
NSA2	2293.22320142567	3244.72021531723	2520.38604807642	2103.37931433477	2856.7463518714	2597.66243578707	2386.56561906669	3567.9514637633	2845.50747508145	2034.94656916482	1875.46079907511	1703.19677897833	2441.11000744077	1909.6633067562	1518.68242863561	1687.69571575523
FAM169A	372.745503493824	225.583556399751	208.241732496806	17.5490526821733	756.855913987476	28.1564809473423	168.463455463531	99.4550930665728	151.747831562807	46.7803809003407	78.8008739107188	53.5265345273973	3.12962821466765	90.6308079224908	39.6894323065519	48.1216701030003
GCNT4	211.52339990653	207.168572203853	201.630883846114	45.1261354684457	216.844115837447	105.359735157797	118.648992826465	85.9872158804744	136.667301718056	45.7171904253329	94.5610486928626	160.579603582192	212.814718597401	132.337020417796	49.4245760798571	53.2775633283218
ANKRD31	0	0	0	0	0	1.81654715789305	6.34002251744471	1.0359905527768	0	0	0	0	32.8610962540104	0	0	0
HMGCR	3041.29376207072	2046.82549337406	2462.54112238287	2245.44307414284	2928.0950609534	2701.20562378697	3016.94500080119	1537.40998032077	1004.74030090654	1214.16352245884	1875.46079907511	1560.16685884774	2688.35063639952	2372.44185694449	1701.40358868842	1322.48661229496
CERT1	2086.85890883393	670.305424730688	636.29418262913	317.554286629803	1425.57518734425	534.973137999504	562.450569047595	579.118719002231	180.966358137012	390.190904327842	416.769066461135	467.699063985291	1930.98060844994	311.994551166805	778.811501864416	408.174880337949
POLK	5681.46693041624	4063.2662628249	1514.71069708986	1479.97010952995	4532.7415181505	1764.7755638931	2260.67088622028	988.334987349067	2516.56341784282	1814.86614083822	2022.55576370845	2170.89584296362	12155.4759857692	2054.83300794178	1520.9290002756	1386.93527761147
ANKDD1B	0	34.9884699722062	28.0961067654421	0	289.591819215171	0	0	43.5116032166256	0	7.4423333250542	22.764696907541	3.50993669032113	230.027673778073	0	0	0
POC5	203.78473893434	285.432255036419	1107.31714899095	1120.63236413307	523.223866601324	1711.18742273526	1456.3937440073	1117.83380644617	1571.20270319999	1087.64385593292	1403.53112087647	1519.80258690905	223.768417348737	1422.02143758032	903.870656490721	1390.37253976169
SV2C	1.28977682869835	5.52449525876941	0	0.835669175341587	2.79798859145093	27.2482073683958	19.9257850548262	137.786743519314	0	0	0.875565265674653	0.877484172580284	0	0	31.4520029599091	0.859315537553577
