dualCAR_CD8_monomer_1	dualCAR_CD8_monomer_2	dualCAR_CD8_monomer_3	dualCAR_CD8_monomer_4	dualCAR_CD8_control_1	dualCAR_CD8_control_2	dualCAR_CD8_control_3	dualCAR_CD8_control_4	dualCAR_CD8_V9_Mb_1	dualCAR_CD8_V9_Mb_2	dualCAR_CD8_V9_Mb_3	dualCAR_CD8_V9_Mb_4	dualCAR_CD8_V7_1	dualCAR_CD8_V7_2	dualCAR_CD8_V7_3	dualCAR_CD8_V7_4
CPB1	0	0	0	0	0	0	0	0	0	0	1.65093956486662	12.8048570590082	1.85379913272927	46.9699495959825	0	0.72361599999706
CPA3	0	0	0	0	0	0	0	0	0	0	0	0	0	28.1819697575895	0	0
GYG1	1216.0608859277	810.298489437574	621.792263406793	1528.16547933078	3478.21856132858	1122.08226530087	2085.17620819727	2600.55488075193	1889.68225418391	655.109972097606	932.780854149638	1560.68610742735	2257.00044409789	1371.52252820269	684.004481798917	1765.62303999283
HLTF	632.272502935556	477.708640583105	694.227117621425	273.569566078464	1994.50295125135	1021.87355332577	1144.7124821694	1265.25313221769	929.169604919749	1040.59985363803	837.026359387375	1162.98231171227	1131.74437053122	1409.09848787947	400.968144502813	492.058879998001
HPS3	39.578873423196	123.942659030036	157.778890368506	2.94160823740284	479.830532618119	224.033489829697	120.841707813637	199.20075265019	95.040198979822	369.892025061913	123.820467364996	160.437326680514	370.759826545855	65.7579294343754	47.986045691006	263.39622399893
CP	1.9789436711598	0	0	0	38.6960106950096	37.6580509970145	17.7322071248272	30.6462696384907	35.3873081307848	18.5688767601362	4.12734891216654	0	0	75.1519193535719	0	0
TM4SF18	0	0	0	0	2.21120061114341	0.638272050796856	0	0	0	0.742755070405449	0	0	1.85379913272927	0	0	0
TM4SF1	0	1.86848229693522	0	0	2.21120061114341	1.91481615239057	0	0	0	0	0	0	8.34209609728173	18.787979838393	1.62664561664427	0.72361599999706
TM4SF4	0	0	0	0	0	0	0	0	2.0221318931877	0	0	0	0	18.787979838393	0	0
WWTR1	75.1998595040724	33.0098539125222	27.2527174272873	32.3576906114312	71.8640198621607	58.0827566225139	17.0754587127965	25.5385580320756	122.338979537856	28.224692675407	30.5423819500324	30.1290754329604	43.5642796191379	234.849747979912	110.611901931811	23.879327999903
COMMD2	801.472186819719	1727.10046980046	1189.07909195901	1075.15781077074	770.603412983477	1549.08626728397	1289.85388122817	1016.43460967661	665.281392858754	1331.75984123697	1393.39299274742	1311.3680082196	298.461660369413	1925.76793343528	1607.93919205286	1709.90460799305
ANKUB1	0	0	0	0	0	1.27654410159371	0	0	0	0	0	3.76613442912005	0	84.5459092727684	0	0
RNF13	1170.54518149102	1360.25511216884	578.044480168253	1120.75273845048	1799.91729747073	979.747597973175	819.622018214233	1187.1781119482	390.271455385226	907.646696035458	895.634713940139	1193.11138714523	561.70113721697	75.1519193535719	1016.65351040267	449.365535998175
PFN2	0	18.0619955370405	10.7576516160345	17.649649424417	40.907211306153	0	9.1944777684289	2.91869234652293	7.07746162615696	0	15.6839258662329	29.3758485471364	0	0	0	0
TSC22D2	699.556587754989	686.355830407538	358.588387201149	192.675339549886	723.062599843894	330.624922312772	251.534641807733	294.058253912185	905.91508814809	369.149269991508	230.306069298893	296.018166128836	1053.88480695659	629.397324586165	638.458404532877	449.365535998175
SERP1	1702.88102903301	872.581232668748	789.611628616931	1259.00832560842	2660.07433520552	805.499328105633	839.324470575152	735.510471323778	2665.16983522139	935.871388710865	915.445988718539	1204.40979043259	2918.80673448224	319.395657252681	1120.7588298679	697.565823997166
EIF2A	3443.36198781805	2848.8126753939	1587.82937852669	2095.89586914952	5618.6607529154	1554.83071574114	971.33090139331	1189.36713120809	3057.4634224998	1758.1012516497	1517.21346011242	1825.8219712374	6754.31714009911	11996.1251268139	2275.67721768534	2144.79782399129
SELENOT	1202.20828022958	7039.8184674196	6547.82395029298	5013.97124065314	2734.14955567882	5134.89864866071	4687.87016507468	4197.07959429997	2032.24255265364	5196.31447255652	4556.59319903186	4501.28386968429	1762.03607565917	9403.38390911569	6108.05429049924	4020.41049598367
ERICH6	0	0	0	2.94160823740284	0	0	0	0	0	0	0	4.51936131494406	8.34209609728173	37.575959676786	0	0
SIAH2	791.57746846392	403.592176138008	383.68957430523	316.222885520805	632.403374787015	304.4557682301	262.042616400224	100.694885955041	261.866080167807	172.319176334064	430.069756647754	154.411511593922	1059.44620435478	206.667778222323	747.443660848043	380.622015998454
MINDY4B	0	0	9.32329806722988	0	0	0	0	0	0	0	0	0	0	0	0	0
CLRN1	0	0	0	0	0	0	0	0	0	0	0	0	0	37.575959676786	0	0
MED12L	13.8526056981186	29.2728893186518	17.2122425856552	17.649649424417	80.7088223067344	47.8704038097642	15.1052134767046	26.2682311187063	9.09959351934466	0	23.9386236905659	54.9855626651528	17.6110917609281	75.1519193535719	34.9728807578519	17.3667839999295
GPR171	8092.890143208	6231.38846027896	3941.60355211503	3999.11639874916	15200.8986013054	3372.62951641059	2443.10409275396	1862.12571708163	9732.52080191241	4665.98735228703	2980.77138436668	3876.10555445036	12305.5186430569	11911.5792175412	6374.01084882058	3237.45798398685
P2RY14	1484.20775336985	973.47927670325	354.285326554735	716.281605807592	3073.56884948934	704.652344079729	303.417766358154	407.887255426579	698.646569096351	533.298140551112	263.324860596225	22.5968065747203	3686.27957543216	84.5459092727684	1273.66351783247	836.500095996602
GPR87	0	0	71.0005006658275	0	0	0.638272050796856	0	0	0	0.742755070405449	0	0	117.716244928309	0	0.813322808322136	1.44723199999412
P2RY13	0	0	0	0	0	0.638272050796856	0	0	0	0	0	0	0	18.787979838393	0	0
P2RY12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGSF10	0	0	0	14.7080411870142	0	0	0	0	0	0	0	6.77904197241609	0	197.273788303126	0	2.17084799999118
AADACL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AADAC	0	0	0	14.7080411870142	2.21120061114341	0	0	0	0	0	0	0	0	9.39398991919649	0	0
SUCNR1	0	19.9304778339757	0	0	0	0	0	0	0	0	30.5423819500324	1.50645377164802	0	28.1819697575895	0	0
MBNL1	9506.84539625167	6076.92725706565	5317.86578219304	3713.78039972109	28671.532724391	6175.92036351038	4467.85944704441	4383.14623139081	7594.11632486641	4737.29183904595	4479.82450926556	4264.77062753555	13261.1520959789	760.913183454916	3873.04321323001	3702.74307198496
P2RY1	0	0	0	0	0	0	0	0	0	0	0	1.50645377164802	0.926899566364636	46.9699495959825	0	0
RAP2B	2357.9113841869	1693.46778845562	999.744423516804	785.409399386558	6672.29784412523	2052.04464331189	1588.67440870211	1098.88766846588	2231.42254413263	1385.23820630616	1344.69027558386	1227.00659700731	2979.05520629594	16082.5107416644	1690.0847956934	848.801567996552
ARHGEF26	4.9473591778995	13.7022035108583	0	2.94160823740284	274.188875781783	12.7654410159371	1.31349682406127	10.2154232128302	30.3319783978155	5.94204056324359	6.60375825946647	24.8564872321923	0.926899566364636	75.1519193535719	3.25329123328854	74.5324479996972
DHX36	1606.90226098176	1314.78870961008	1116.64423774438	1281.07038738894	3505.85856896787	1524.19365730289	931.269248259441	1090.86126451294	2353.76152367048	1585.78207531563	927.002565672605	940.780380394189	2732.49992164295	516.669445555807	1350.92918462307	1570.24671999362
GPR149	0	0	0	2.94160823740284	1.1056003055717	0	0	0	0	0	0	0	0	18.787979838393	0	0
MME	0	0	0	0	0	0	0	0	2.0221318931877	0	0	1.50645377164802	0.926899566364636	56.3639395151789	0	0
STRIT1	0	0.622827432311741	0	0	0	0	0	0	0	0	0	1.50645377164802	70.4443670437124	56.3639395151789	0	1.44723199999412
PLCH1	0	0	0	1.47080411870142	2.21120061114341	0	0	0	2.0221318931877	0	0	0	0	56.3639395151789	0.813322808322136	10.8542399999559
C3orf33	82.1261623531317	0.622827432311741	12.9091819392414	5.88321647480568	6.63360183343022	0	80.7800546797682	91.2091358288415	5.05532973296925	0	12.3820467364996	128.801797475906	186.306812839292	37.575959676786	79.7056352155693	130.250879999471
SLC33A1	766.840672574422	183.111265099652	494.134797563184	700.102760501876	1008.30747868139	365.729885106599	688.272335808106	442.911563584854	1090.94015637476	432.283450975971	323.584154713857	537.050769592519	840.697906692725	131.515858868751	454.647449852074	555.013471997745
GMPS	1024.1033498252	361.239910740809	756.621496994425	428.003998542113	3568.87778638546	694.43999126698	792.695333320977	556.010892012618	911.981483827653	941.070674203703	571.225089443849	893.327086587276	2390.4739816544	403.941566525449	373.315169019861	751.837023996946
KCNAB1	51.4525354501548	0.622827432311741	27.2527174272873	1.47080411870142	1.1056003055717	10.8506248635466	0	0	5.05532973296925	0	0	125.78888993261	1.85379913272927	3626.08010880985	18.7064245914091	110.71324799955
SSR3	2078.88032655337	2741.06352960397	2957.63701763508	3282.83479294157	3061.40724612805	2376.92511716749	1690.47041256686	1800.10350471802	1719.82317515614	2889.31722387719	2325.34837711463	2451.00028647133	2776.99110082845	12061.8830562483	2695.35178677956	1761.28134399285
TIPARP	245.389015223815	156.952512942559	128.374642618011	227.97463839872	1140.97951535	94.4642635179348	118.214714165514	215.983233642697	349.828817521472	245.109173233798	143.631742143396	208.643847373251	389.297817873147	93.9398991919649	152.904687964562	107.095167999565
LEKR1	0	0	30.1214245248965	44.1241235610426	6.63360183343022	1.27654410159371	37.4346594857462	28.4572503785985	1.01106594659385	5.19928549283814	14.8584560837995	50.4662013502087	1.85379913272927	28.1819697575895	0.813322808322136	0.72361599999706
CCNL1	4434.81276706911	1989.93364623601	1626.55692434441	2282.6879922246	3963.57709547456	2131.8286496615	2554.75132279917	2363.41112759694	6382.85932084698	2155.47521431661	2010.84439000754	2600.89243675031	4313.79058186102	2141.8297015768	1241.9439283079	4021.13411198367
VEPH1	0.989471835579899	0	0	0	0	0	0	0	0	0.742755070405449	1.65093956486662	0	0.926899566364636	46.9699495959825	6.50658246657709	0
PTX3	0	0	0	0	0	0	0	0	0	0	0	0.75322688582401	0	9.39398991919649	0	0
SHOX2	0	0	1.4343535488046	1.47080411870142	0	0	0	0	1.01106594659385	0	0	0	0	0	0	0
RSRC1	1021.13493431846	771.683188634247	648.327804059678	810.413069404483	604.763367147722	965.067340804847	471.545359837996	614.384738943076	523.732160335615	795.490680404235	745.399213537277	1280.48570590082	695.174674773477	3428.80632050672	623.818593983078	511.596511997922
MLF1	90.0419370377709	159.443822671806	64.5459096962069	50.0073400358483	13.2672036668604	33.1901466414365	346.106413140145	110.180636081241	45.4979675967233	62.3914259140577	0	45.1936131494406	0	18.787979838393	128.505003714898	102.753471999583
GFM1	852.924722269873	710.023272835384	750.884082799206	1756.1401177295	1805.44529899859	862.94381267735	1075.09715049415	1228.76947788615	1318.42999435838	785.834864488965	567.097740531683	875.2496413275	1977.07677505577	3513.35222977949	677.497899332339	1928.43663999217
LXN	130.610282296547	298.334340077324	240.25421942477	329.460122589118	119.404833001744	308.285400534882	305.388011594245	248.81852254108	157.726287668641	464.964674073811	231.95700886376	574.71211388372	42.6373800527733	676.367274182147	178.117695022548	117.225791999524
RARRES1	3.9578873423196	0	0	0	9.95040275014533	0	1.31349682406127	0	0	0.742755070405449	0	0.75322688582401	4.63449783182318	18.787979838393	10.5731965081878	5.78892799997648
MFSD1	495.72538962553	216.743946444486	116.899814227575	266.215545484957	1363.20517676991	314.029848992053	296.193533825817	175.851213878006	979.722902249441	508.044468157327	377.239690572022	364.561812738821	379.101922643136	5805.48577006343	233.423645988453	500.742271997966
IQCJ	0	0	0	0	0	0	0	0	0	0	0	0.75322688582401	0	0	0	0
SCHIP1	0	0	0	0	0	0	1.31349682406127	0	0	0	3.30187912973323	0	0	84.5459092727684	0	0
IL12A	43.5367607655156	6.22827432311741	33.707308396908	0	21.0064058058624	0	3.28374206015318	10.945096299461	0	20.0543869009471	9.08016760676639	0	1.85379913272927	28.1819697575895	0	0
C3orf80	0	0	0	1.47080411870142	0	9.57408076195285	1.97024523609191	0	0	0	0	0	0	0	0	0
TRIM59-IFT80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFT80	235.494296868016	292.728893186518	142.001001331655	286.806803146777	766.181011761191	254.032276217149	274.520836228806	326.163869723937	535.864951694741	439.711001680026	193.985398871827	289.992351042244	386.517119174053	65.7579294343754	74.0123755573144	104.924319999574
SMC4	5888.34689353598	3162.09487384671	1802.98241084738	2050.30094146978	15215.2714052778	2829.46000118246	2070.72774313259	2224.7732411371	4964.33379777581	1767.75706756497	2270.86737147403	2887.87188024926	5811.66028110627	319.395657252681	1641.28542719407	2185.32031999112
TRIM59	1214.08194225654	2094.56865486438	1715.4868443703	1254.59591325231	1417.37959174292	2076.93725329297	1435.65202869897	1721.2988113619	1105.09507962708	1475.11156982522	1457.77963577722	1411.5471840342	1130.81747096486	21258.5991871417	1421.68826894709	1358.95084799448
KPNA4	1980.92261483096	814.035454031445	1046.36091385295	798.646636454871	4118.3611382546	1164.20822065347	568.74412481853	608.54735425003	1494.35546906571	1261.94086461886	949.290249798304	1080.88058115746	2558.2428031664	300.607677414288	1062.19958766871	736.641087997008
ARL14	0	0	1.4343535488046	0	0	0	0	0	0	0	0	0	0	18.787979838393	0	0
PPM1L	17.8104930404382	3.73696459387044	0	0	17.6896048891473	10.2123528127497	63.7045959669716	37.2133274181673	58.6418249024433	24.5109173233798	16.5093956486662	24.1032603463683	43.5642796191379	84.5459092727684	13.0131649331542	4.34169599998236
B3GALNT1	83.1156341887116	11.2108937816113	0	61.7737729854597	0	125.739594006981	26.9266848932561	12.4044424727224	13.1438573057201	83.9313229558157	14.0329863013662	164.203461109634	0	46.9699495959825	91.0921545320793	40.5224959998354
NMD3	3586.83540397714	1695.95909818487	1355.46410362034	1359.02300568011	4249.92757461763	1354.41329179093	1273.4351709274	1022.27199436966	2880.52688184588	1012.37516096263	808.960386784642	1575.75064514383	3877.22088610327	6153.0633970737	1624.20564821931	1658.52787199326
SPTSSB	0	0	0	4.41241235610426	0	1.27654410159371	0	0	0	0	1.65093956486662	0	0	0	0	0
OTOL1	0	0	0	1.47080411870142	0	0	0	0	0	0	0	0	0	9.39398991919649	0	0
SI	0.989471835579899	1.24565486462348	0	0	1.1056003055717	0	0	0	2.0221318931877	0	0	2.25968065747203	0	9.39398991919649	1.62664561664427	0
SLITRK3	0	0	0	0	0	0	0	0	0	0	0	0	0	18.787979838393	0	0
BCHE	0	0	0	0	0	1.27654410159371	0	0	0	0	0	0	1.85379913272927	28.1819697575895	0	0
ZBBX	0	0	0	5.88321647480568	0	0	0	0	0	1.4855101408109	0	15.0645377164802	0	37.575959676786	0	1.44723199999412
SERPINI2	0	0.622827432311741	0	0	0	0	0	6.56705777967659	0	0	0	0	0	56.3639395151789	0	0.72361599999706
WDR49	0	0	0	0	0	0	0	0	0	0	0	0	0	28.1819697575895	0	0
PDCD10	7630.80679599219	4570.93052573586	3798.88537400897	3600.52848258108	16417.0589374342	3635.59760133889	2682.16051473312	2438.56745551991	5590.1836187174	3552.59750174926	2621.69202900819	4807.09398532883	11109.8182024465	21108.2953484345	3369.59639487861	2350.30476799045
SERPINI1	99.9366553935699	54.8088140434332	0	58.8321647480568	5.52800152785852	60.6358448257014	76.1828157955537	60.5628661903507	3.03319783978155	0	125.471406929863	120.516301731842	0	18.787979838393	109.798579123488	83.215839999662
GOLIM4	529.367432035246	215.498291579862	213.718678771885	182.379710718976	908.80345117994	296.158231569741	120.184959401606	153.231348192454	303.319783978155	358.007943935426	232.782478646193	332.173056648389	728.543059162604	5589.42400192191	601.045555350059	219.979263999106
MECOM	0	1.24565486462348	0	0	0	2.55308820318743	0	0	0	0	8.25469782433308	18.8306721456003	0	84.5459092727684	0	3.6180799999853
ACTRT3	0	0.622827432311741	0	0	0	0	17.7322071248272	4.37803851978439	0	0	2.47640934729992	36.9081174053765	0.926899566364636	0	0	6.51254399997354
MYNN	1689.02842333489	783.51690984817	611.751788565161	529.489482732511	2728.62155415097	719.332601248057	576.625105762898	655.976104881028	1739.03342814142	768.751497869639	569.574149878983	633.463810977993	2043.81354383402	1211.82469957635	724.670622215023	501.465887997963
LRRC34	2.9684155067397	72.2479821481619	0	19.1204535431185	90.6592250568797	17.2333453715151	24.9564396571641	26.2682311187063	1.01106594659385	14.855101408109	3.30187912973323	54.9855626651528	5.56139739818782	0	8.13322808322136	0
LRRIQ4	0	0	0	2.94160823740284	0	0.638272050796856	0	0	0	0	0	66.2839659525129	0	0	0	0
LRRC31	0	0	0	0	0	0	0	0	0	0	0	0.75322688582401	0	0	0	0
SAMD7	0	0	0	0	0	0	0	0	0	5.19928549283814	0	0	0	0	0.813322808322136	0
SEC62	4560.47569018776	2654.49051651264	2443.42127038863	1876.74605546301	5493.7279183858	2443.30541045037	1637.9305396044	1411.91742263047	3962.3674447013	2269.11674008865	1595.63308944358	1934.28664279606	5955.32971389279	4875.48076806298	2601.81966382251	1695.43228799311
GPR160	252.315318072874	113.977420113049	116.182637453172	55.890556510654	842.467432845638	58.7210286733108	82.7502999158601	66.4002508833966	649.104337713252	81.7030577445993	115.565769540663	139.346973877442	274.362271643932	75.1519193535719	62.6258562408045	147.6176639994
PHC3	2076.90138288221	1313.54305474546	1001.17877706561	732.460451113307	1679.40686416342	1256.11939596821	859.683671348102	830.367972585773	1321.46319219816	690.762215477067	944.337431103705	1226.25337012149	1505.28489577617	310.001667333484	753.95024331462	1023.91663999584
PRKCI	402.715037081019	302.071304671194	131.243349715621	136.784783039232	1234.95554132359	256.585364420336	177.322071248272	118.207040034179	232.545167716586	95.8154040823029	82.5469782433308	222.201931318083	200.210306334761	56.3639395151789	125.251712481609	3.6180799999853
SKIL	5091.82206589416	3297.87125409067	2070.48934769944	3294.60122589118	3267.04890296438	3687.29763745344	2501.55470142469	2553.12613012093	3752.06572780978	2196.32674318891	2541.62146011216	2239.34353155478	4138.6065638181	34851.702600219	2644.11244985526	1837.26102399254
CLDN11	1.9789436711598	0	0	0	1.1056003055717	0	0	0	0	0	12.3820467364996	1.50645377164802	0	84.5459092727684	0	0
SLC7A14	0	0	0	10.2956288309099	0	0	0	0	0	0	0	7.5322688582401	0	0	0	0
RPL22L1	1167.57676598428	732.445060398607	614.62049566277	1085.45343960165	1163.09152146143	697.631351520964	384.854569449952	550.173507319572	1678.36947134579	828.171903502075	664.503174858813	830.056028178059	1591.48655544808	1211.82469957635	677.497899332339	513.767359997913
EIF5A2	1395.15528816766	1098.0447631656	1320.32244167463	897.190512407866	132.672036668604	1415.68740866743	694.183071516382	582.279123131324	1182.94715751481	1583.55381010442	830.422601127908	549.102399765704	1874.19092318929	140.909848787947	1365.56899517287	944.318879996164
